ids,lon,lat,kind,location,name,ateco,size,age
6385223,14.1006344,40.85477535,U,Napoli, DIVEL ITALIA S.P.A.,32,media,5y-10y
452877,14.31868,41.00239,U,Napoli, ISAIA E ISAIA S.P.A.,14,media,over20y
295685,14.41949783,40.63728424,U,Napoli, INTARSITALIA S.P.A.,31,media,over20y
66053,14.28706016,40.84277549,U,Napoli, CARL ZEISS VISION ITALIA S.P.A.,32,grande,over20y
621541,14.2160904,40.98910887,S,Napoli, LA MARCHESA SOCIETA COOPERATIVA AGRICOLA,10,media,over20y
373078,14.2758399,40.84507442,S,Napoli, PALUMBO S.P.A.,30,media,over20y
346929,14.47345875,40.72670212,S,Napoli, MERIDBULLONI S.P.A. - MEB,25,media,over20y
457091,14.27611426,40.90814129,U,Napoli, S.LA.M. - SOCIETA LAVORAZIONI METALLI S.R.L.,25,media,over20y
693439,14.31592,41.06132,U,Napoli, PAPER DIVIPAC S.R.L.,17,media,over20y
46396,14.27467,40.9176,U,Napoli, STMICROELECTRONICS S.R.L.,26,grande,over20y
3771365,14.24866971,40.84108186,U,Napoli, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
362622910,14.23621823,40.83599376,U,Napoli, ESTEL GROUP S.R.L.,31,grande,1y-2y
51747,14.31868,41.00239,U,Napoli, ZEIS EXCELSA S.P.A.,15,grande,over20y
630408,14.50583727,40.74080375,U,Napoli, BOTTEGA VERDE - S.R.L.,20,grande,over20y
1141881,14.32476,41.03667,U,Napoli, BST SPA,32,media,10y-20y
14629,14.31868,41.00239,U,Napoli, VIRGINIA S.R.L.,14,media,over20y
86211,14.25453642,40.85475221,U,Napoli, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
567572,14.4716243,40.68112452,U,Napoli, EL.EN. - S.P.A.,26,media,over20y
1313491,14.49741,40.91585,U,Napoli, NOLANPLASTICA S.P.A.,22,media,10y-20y
82321,14.500372,40.746188,U,Napoli, TOTALERG S.P.A.,19,grande,over20y
693439,14.23823189,40.83661212,S,Napoli, PAPER DIVIPAC S.R.L.,17,media,over20y
966469,14.65837,40.77016,U,Napoli, SUPERMERCATI MOCCIA S.A.S. DI CARDAROPOLI ANNAMARIA & C.,10,media,over20y
1015636,14.52146629,40.74488673,S,Napoli, ANIELLO LONGOBARDI S.R.L,10,media,over20y
365342474,14.54102821,40.77281082,S,Napoli, G.T.S. GROUP S.R.L.,13,media,0y-1y
6249167,14.27557818,40.91156394,S,Napoli, SEDA CONE S.P.A,22,media,5y-10y
514723,14.26498755,40.91260585,S,Napoli, IPI SPA,17,media,over20y
44295,14.27119822,40.91731744,U,Napoli, MAURO BENEDETTI S.P.A.,17,grande,over20y
362170497,14.28968825,40.86153579,S,Napoli, SIMAC S.R.L.,30,media,2y-5y
8290,14.3420782,41.03013608,U,Napoli, LAMINAZIONE SOTTILE SOC.PER AZIONI.,24,grande,over20y
86211,14.22625099,40.84223259,U,Napoli, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
9125932,14.051261,40.810158,U,Napoli, SELEX ES S.P.A.,26,grande,5y-10y
2195113,14.29332879,41.02263883,U,Napoli, CONTACT S.R.L.,30,media,10y-20y
77305,14.15958351,40.8325867,U,Napoli, C.M.S. COSTRUZIONI MECCANICHE SIDERURGICHE S.R.L.,25,media,over20y
205506,14.25545056,40.84015341,S,Napoli, CALZATURIFICIO CILLO S.P.A.,15,grande,over20y
9096219,14.2316532,40.84456432,U,Napoli, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
362077824,14.51580866,40.74929345,S,Napoli, ITALIAN SHIPYARD S.P.A.,30,media,2y-5y
555488,13.35517243,38.1241129,S,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
86211,13.34744787,38.14183382,U,Palermo, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
555488,13.35688712,38.12375675,U,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
147735,13.33645632,38.13036134,U,Palermo, API ANONIMA PETROLI ITALIANA - SOCIETA PER AZIONI,19,grande,over20y
555488,13.35510231,38.12406449,U,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
763478,13.1242185,37.74665382,U,Palermo, TENUTA DI DONNAFUGATA S.R.L. SOCIETA AGRICOLA ED ANCHE AZIENDE VITIVINICOLE DONNAFUGATA S.R.L. SOCIETA AGRICOLA IN ABBREVIAZIONE SEMPLICEMENTE DONNAFUGATA - S.R.L.  T.D. - S.R.L. ED ANCHE A.V.D. S.R.L.,11,media,over20y
705219,13.44277951,38.04645559,U,Palermo, PRAVISANI S.P.A.,20,media,over20y
349438,13.34515,38.13325,U,Palermo, MARELLA S.R.L.,14,grande,over20y
108619,13.20529169,38.1536386,U,Palermo, ARTSANA - SOCIETA PER AZIONI,32,grande,over20y
1089844,13.34024302,38.12236144,U,Palermo, D.A.I. OPTICAL INDUSTRIES S.R.L.,32,media,10y-20y
11885951,13.24846,38.19142,U,Palermo, BOFFETTI S.P.A.,27,media,2y-5y
3570073,13.36375996,38.13721492,S,Palermo, ISOL SUD SOCIETA A RESPONSABILITA LIMITATA ED IN BREVE ISOL SUD S.R.L.,23,media,over20y
31216,13.24827921,38.18341073,S,Palermo, SICAR SICILIANA INDUSTRIA CEMENTO AMIANTO RESINA SPA,23,media,over20y
86211,13.33595703,38.105373,U,Palermo, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
127394,13.35592939,38.12419434,U,Palermo, STEFANEL - S.P.A.,14,grande,over20y
156923,13.33378389,38.13329794,U,Palermo, MTS S.P.A.,29,media,over20y
7588432,13.24846,38.19142,U,Palermo, ITALCEMENTI FABBRICHE RIUNITE CEMENTO S.P.A. BERGAMO,23,grande,over20y
630584,13.35483827,38.12612339,U,Palermo, HARMONT & BLAINE S.P.A.,14,grande,over20y
316193,13.301525,38.169219,U,Palermo, CALCESTRUZZI S.P.A.,23,grande,over20y
9096219,13.34316875,38.13257741,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
1983957,13.35359251,38.12753093,U,Palermo, BRUNELLO CUCINELLI S.P.A.,14,grande,over20y
114572,13.33572004,38.13438506,U,Palermo, VIMAR S.P.A.,27,grande,over20y
9096219,13.33554145,38.10521211,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
555488,13.35502327,38.12401625,U,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
3011278,13.1556593,38.14144741,U,Palermo, SELITAL S.P.A.,26,media,10y-20y
855132,13.3462862,38.14488212,U,Palermo, DR. SCHAER SPA,10,grande,over20y
7588432,13.24083425,38.1256344,U,Palermo, ITALCEMENTI FABBRICHE RIUNITE CEMENTO S.P.A. BERGAMO,23,grande,over20y
62704,13.36754569,38.13815213,U,Palermo, FINCANTIERI S.P.A.,30,grande,over20y
133026,13.3201962,38.15488479,U,Palermo, CARDIN ELETTRONICA S.P.A.,27,media,over20y
2399157,13.1556593,38.14144741,U,Palermo, ITALTEL S.P.A.,26,grande,10y-20y
3771365,13.35614179,38.12386394,U,Palermo, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
339902,13.77616563,37.97013395,S,Palermo, BONO SUD SPA,28,media,over20y
162424,13.35855005,38.12331071,S,Palermo, KELLER SPA GIA SOCIETA PER AZIONI SICILIANA KELLER IN A.S.,30,grande,over20y
153355,13.36013996,38.13629516,S,Palermo, FAP S.P.A.,27,media,over20y
2969796,13.1556593,38.14144741,U,Palermo, AIR LIQUIDE ITALIA SERVICE S.R.L.,20,grande,10y-20y
86211,13.3541722,38.12662696,U,Palermo,GOLDENPOINT GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
71150,13.20142916,38.14774712,U,Palermo, PALI ITALIA S.P.A.,25,media,over20y
153957,13.34515,38.13325,U,Palermo, MAX MARA S.R.L.,14,grande,over20y
361678856,13.34707439,38.12645204,U,Palermo, TWIN SET - SIMONA BARBIERI S.P.A.,14,grande,2y-5y
51805,13.3553541,38.10759984,U,Palermo, MARINA RINALDI S.R.L.,14,grande,over20y
3359137,13.49557305,37.92581547,U,Palermo, GLOBAL ENERGY SERVICES ITALIA S.P.A. IN FORMA ABBREVIATA G.E.S. ITALIA S.P.A.,27,media,10y-20y
833124,13.2073,38.15566,U,Palermo, OMER - OFFICINE MECCANICHE RUSSELLO SRL,30,media,over20y
41867,13.30283724,38.15734337,U,Palermo, VINCENZO ZUCCHI - SOCIETA PER AZIONI,13,grande,over20y
34853,13.34691947,38.12337548,U,Palermo, CENTRO MATIC - S.P.A.,28,media,over20y
28159,13.35536249,38.1254343,U,Palermo, LA.I.PE. - LAVORAZIONE ITALIANA PELLETTERIE - S.P.A.,15,media,over20y
2804585,13.32412,38.13159,U,Palermo, AIR LIQUIDE SANITA SERVICE SPA,26,media,10y-20y
51805,13.34173217,38.13490114,U,Palermo, MARINA RINALDI S.R.L.,14,grande,over20y
9096219,13.309041,38.179064,U,Palermo,MOTIVI MIROGLIO FASHION S.R.L.,14,grande,5y-10y
833124,13.2073,38.15566,S,Palermo, OMER - OFFICINE MECCANICHE RUSSELLO SRL,30,media,over20y
9096219,13.36491758,38.11392886,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
630584,13.35384795,38.12764314,U,Palermo,HARMONT & BLAINE HARMONT & BLAINE S.P.A.,14,grande,over20y
50645,13.34374667,38.13521196,U,Palermo, ERICSSON TELECOMUNICAZIONI - SOCIETA PER AZIONI,26,grande,over20y
245989,13.3585182,38.12232377,U,Palermo, AIMEE - S.P.A.,14,media,over20y
349438,13.35708156,38.12385354,U,Palermo, MARELLA S.R.L.,14,grande,over20y
86211,13.3564258,38.12343778,U,Palermo, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
239157,13.51118144,38.08844692,U,Palermo, NESTLE ITALIANA S.P.A. IN FORMA ABBREVIATA NE.IT. S.P.A.,10,grande,over20y
147725,13.347709,38.136829,U,Palermo, ESSO ITALIANA S.R.L.,19,grande,10y-20y
6420572,13.309041,38.179064,U,Palermo,LO' BY LOVABLE DBAPPAREL ITALIA S.R.L.,14,grande,5y-10y
763478,13.31761119,38.13782812,U,Palermo, TENUTA DI DONNAFUGATA S.R.L. SOCIETA AGRICOLA ED ANCHE AZIENDE VITIVINICOLE DONNAFUGATA S.R.L. SOCIETA AGRICOLA IN ABBREVIAZIONE SEMPLICEMENTE DONNAFUGATA - S.R.L.  T.D. - S.R.L. ED ANCHE A.V.D. S.R.L.,11,media,over20y
75156,13.30960912,38.09581074,U,Palermo, PROFILTUBI S.P.A.,24,media,over20y
316193,13.55688964,37.79984331,U,Palermo, CALCESTRUZZI S.P.A.,23,grande,over20y
1204803,13.5431533,38.00477987,U,Palermo, DUCA DI SALAPARUTA SPA O PIU BREVEMENTE D.D.S. SPA,11,media,over20y
833124,13.21203146,38.16610758,U,Palermo, OMER - OFFICINE MECCANICHE RUSSELLO SRL,30,media,over20y
3359137,13.55449455,37.8837567,U,Palermo, GLOBAL ENERGY SERVICES ITALIA S.P.A. IN FORMA ABBREVIATA G.E.S. ITALIA S.P.A.,27,media,10y-20y
1382876,13.337886,38.131042,S,Palermo, SMIM IMPIANTI S.P.A.,25,media,over20y
133026,13.3336497,38.14648069,U,Palermo, CARDIN ELETTRONICA S.P.A.,27,media,over20y
316193,13.39842673,38.09246649,U,Palermo, CALCESTRUZZI S.P.A.,23,grande,over20y
9096219,13.35392235,38.12700706,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
299562,13.29445922,38.18911371,S,Palermo, ELENKA -S.P.A.-,10,media,over20y
11922,13.3361153,38.15020203,U,Palermo, ANSAFONE ELETTRONICA SOCIETA PER AZIONI,26,media,over20y
47118,13.33989752,38.12881955,U,Palermo, BOMBARDIER TRANSPORTATION ITALY S.P.A.,30,grande,over20y
160933,13.50393,38.089174,S,Palermo, FLOTT S.P.A.,10,media,over20y
245055,13.73155789,37.96008011,U,Palermo, LEAR CORPORATION ITALIA S.R.L.,29,grande,over20y
551992,13.1556593,38.14144741,U,Palermo, LIQUIGAS S.P.A.,19,grande,over20y
152048,13.36005644,38.16139559,U,Palermo, TECNIMPIANTI S.P.A.,28,media,over20y
1063881,13.35384734,38.1269606,U,Palermo, LIU.JO S.P.A.,14,grande,10y-20y
398325,13.30531067,38.19158978,U,Palermo, KEMECO S.R.L.,20,media,over20y
849965,13.38813414,38.08309973,U,Palermo, GAUDI TRADE S.P.A.,14,media,10y-20y
1204803,13.503403,38.098895,U,Palermo, DUCA DI SALAPARUTA SPA O PIU BREVEMENTE D.D.S. SPA,11,media,over20y
152048,13.73155789,37.96008011,S,Palermo, TECNIMPIANTI S.P.A.,28,media,over20y
855132,13.31621448,38.15968415,U,Palermo, DR. SCHAER SPA,10,grande,over20y
9096219,13.36497841,38.11383919,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
12795,13.50982634,38.0856272,U,Palermo, GILARDONI SPA,26,media,over20y
3359137,13.75914605,37.83592701,U,Palermo, GLOBAL ENERGY SERVICES ITALIA S.P.A. IN FORMA ABBREVIATA G.E.S. ITALIA S.P.A.,27,media,10y-20y
50645,13.3451439,38.13527263,U,Palermo, ERICSSON TELECOMUNICAZIONI - SOCIETA PER AZIONI,26,grande,over20y
46396,13.3222904,38.10162465,U,Palermo, STMICROELECTRONICS S.R.L.,26,grande,over20y
99735,13.35811226,38.13934906,U,Palermo, SAIT ABRASIVI S.P.A.,23,grande,over20y
9096219,13.35666775,38.12310301,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
429896,13.48862886,38.08492278,S,Palermo, BALISTRERI GIROLAMO & C. - S.N.C.,10,media,10y-20y
108619,13.35883739,38.12825094,U,Palermo, ARTSANA - SOCIETA PER AZIONI,32,grande,over20y
398325,13.29970593,38.19001537,S,Palermo, KEMECO S.R.L.,20,media,over20y
9125932,13.36385361,38.09545274,U,Palermo, SELEX ES S.P.A.,26,grande,5y-10y
9096219,13.33584603,38.105328,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
1063881,13.3541722,38.12662696,U,Palermo, LIU.JO S.P.A.,14,grande,10y-20y
882502,13.35358215,38.12754692,U,Palermo, ALVIERO MARTINI S.P.A.,15,media,over20y
50645,13.34707439,38.12645204,U,Palermo, ERICSSON TELECOMUNICAZIONI - SOCIETA PER AZIONI,26,grande,over20y
3766597,13.39755056,38.09084294,U,Palermo, TECH. SERVIZI S.R.L.,28,media,10y-20y
287810,13.39553026,38.09207451,S,Palermo, GIUSEPPE DI MARIA S.P.A.,20,media,over20y
555488,13.35701231,38.12383485,U,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
58,13.35904002,38.12518309,U,Palermo, OMM SPA OFFICINE MECCANICHE MAGNAGO,25,media,over20y
287810,13.39475805,38.09468633,U,Palermo, GIUSEPPE DI MARIA S.P.A.,20,media,over20y
152048,13.79086,37.96538,U,Palermo, TECNIMPIANTI S.P.A.,28,media,over20y
3771365,13.33056183,38.1523751,U,Palermo, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
92120,13.19746364,38.15697394,U,Palermo, SOL S.P.A.,20,grande,over20y
6420572,13.21674,38.17269,U,Palermo,LOVABLE DBAPPAREL ITALIA S.R.L.,14,grande,5y-10y
51805,13.35389501,38.12650604,U,Palermo, MARINA RINALDI S.R.L.,14,grande,over20y
3359137,13.31995085,37.77986381,U,Palermo, GLOBAL ENERGY SERVICES ITALIA S.P.A. IN FORMA ABBREVIATA G.E.S. ITALIA S.P.A.,27,media,10y-20y
810474,13.36132089,38.13570074,U,Palermo, AUTOMATION PLANT SYSTEM SERVICE SRL DETTA PER BREVITA APSS SRL,30,media,over20y
555488,13.35139924,38.12244572,U,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
411365,13.0679385,38.01059644,S,Palermo, SPECIOSO FRANCESCO,14,media,over20y
363884752,13.35653018,38.12636407,S,Palermo, L.F. LATERSICILIANA PRODUZIONE S.R.L.,23,media,1y-2y
1966732,13.1556593,38.14144741,U,Palermo, SELCOM ELETTRONICA S.P.A.,26,grande,10y-20y
86211,13.30003748,38.13273367,U,Palermo, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
316193,13.39847473,38.09224449,U,Palermo, CALCESTRUZZI S.P.A.,23,grande,over20y
41867,13.38813414,38.08309973,U,Palermo, VINCENZO ZUCCHI - SOCIETA PER AZIONI,13,grande,over20y
7588432,13.1556593,38.14144741,U,Palermo, ITALCEMENTI FABBRICHE RIUNITE CEMENTO S.P.A. BERGAMO,23,grande,over20y
555488,13.35517243,38.1241129,U,Palermo, INDUSTRIA DI PANIFICAZIONE ED AFFINI SPINNATO -I.P.A.S.- S.R.L.,10,media,over20y
5413232,13.1556593,38.14144741,U,Palermo, MATERIS PAINTS ITALIA S.P.A. IN FORMA ABBREVIATA M.P.I. SPA,20,grande,10y-20y
75383,13.32106468,38.16581172,U,Palermo, SCHINDLER - SOCIETA PER AZIONI,28,grande,over20y
117149,13.33548082,38.12834074,U,Palermo, OLIVETTI S.P.A.,28,grande,over20y
7588432,13.2480033,38.18997582,U,Palermo, ITALCEMENTI FABBRICHE RIUNITE CEMENTO S.P.A. BERGAMO,23,grande,over20y
3359137,13.6610851,37.89425782,U,Palermo, GLOBAL ENERGY SERVICES ITALIA S.P.A. IN FORMA ABBREVIATA G.E.S. ITALIA S.P.A.,27,media,10y-20y
386550,13.20150241,38.14702395,U,Palermo, EBARA PUMPS EUROPE S.P.A.,28,grande,over20y
9096219,13.309041,38.179064,U,Palermo,FIORELLA RUBINO MIROGLIO FASHION S.R.L.,14,grande,5y-10y
9096219,13.21674,38.17269,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
148846,13.35251978,38.12678595,U,Palermo, CTE INTERNATIONAL S.R.L.,26,media,over20y
3183116,13.35047,37.99463,U,Palermo, BAGLIO DI PIANETTO S.R.L. - SOCIETA AGRICOLA,11,media,10y-20y
55994,13.35107674,38.13402862,U,Palermo, LIOLA S.P.A.,14,media,over20y
1143815,13.3201962,38.15488479,U,Palermo, K & M - INDUSTRIE METALMECCANICHE - SPA,30,media,10y-20y
103752,13.35043892,38.12763603,U,Palermo, MARAZZI GROUP S.R.L.,23,grande,over20y
239823,13.32194772,38.16208699,U,Palermo, KONE S.P.A.,28,grande,over20y
86211,13.3297825,38.153154,U,Palermo, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
147725,13.44846534,38.08962809,U,Palermo, ESSO ITALIANA S.R.L.,19,grande,10y-20y
92120,13.38657545,38.10335964,U,Palermo, SOL S.P.A.,20,grande,over20y
7588432,13.35557096,38.12213407,U,Palermo, ITALCEMENTI FABBRICHE RIUNITE CEMENTO S.P.A. BERGAMO,23,grande,over20y
1050518,13.34363137,38.13214999,U,Palermo, GEOX S.P.A.,15,grande,10y-20y
86211,13.21674,38.17269,U,Palermo, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
249386,13.34707439,38.12645204,U,Palermo, MONDELEZ ITALIA S.R.L.,10,grande,over20y
630408,13.309041,38.179064,U,Palermo, BOTTEGA VERDE - S.R.L.,20,grande,over20y
86211,13.31031063,38.17462649,U,Palermo,GOLDENPOINT GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
9096219,13.29988158,38.13269007,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
371926,13.36166843,38.14412078,S,Palermo, ALBAMONTAGGI S.R.L.,25,media,over20y
9096219,13.309041,38.179064,U,Palermo,OLTRE MIROGLIO FASHION S.R.L.,14,grande,5y-10y
2412779,13.0679385,38.01059644,S,Palermo, CUSUMANO S.R.L. SOCIETA AGRICOLA ESSA E SIGLABILE NADARIA S.R.L. SOCIETA AGRICOLA,11,media,10y-20y
1340295,13.35046092,38.14623402,U,Palermo, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
398325,13.29970593,38.19001537,U,Palermo, KEMECO S.R.L.,20,media,over20y
287810,13.39811194,38.09263866,U,Palermo, GIUSEPPE DI MARIA S.P.A.,20,media,over20y
107414,13.1972957,38.14136195,U,Palermo, FERRERO - SOCIETA PER AZIONI,10,grande,over20y
22895,13.73155789,37.96008011,U,Palermo, MENU - SOCIETA A RESPONSABILITA LIMITATA ABBREVIABILE IN: MENU - S.R.L.,10,media,over20y
851594,13.20145083,38.14775287,U,Palermo, SIRAP-GEMA S.P.A.,22,grande,over20y
1340295,13.35074112,38.14632338,U,Palermo, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
9096219,13.35785701,38.12119897,U,Palermo, MIROGLIO FASHION S.R.L.,14,grande,5y-10y
739502,13.33542964,38.13430106,U,Palermo, INGEGNERIA & SOFTWARE INDUSTRIALE S.P.A.,27,media,over20y
3771365,13.36316369,38.11743043,U,Palermo, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
167955,13.340837,38.147681,S,Palermo, ITRESUD S.P.A.,22,media,over20y
140982,13.35616744,38.12383898,U,Palermo, T.R.S. EVOLUTION S.P.A.,14,grande,over20y
316193,13.73155789,37.96008011,U,Palermo, CALCESTRUZZI S.P.A.,23,grande,over20y
3662727,12.46008466,41.90715792,U,Roma, MIDALI S.R.L.,14,media,10y-20y
295191,12.45568414,41.75612991,U,Roma, BALDININI - S.R.L.,15,grande,over20y
102732,12.76179855,41.95579827,U,Roma, BUZZI UNICEM SPA - SENZA VINCOLI DI RAPPRESENTAZIONE GRAFICA,23,grande,over20y
393957,12.57746164,42.0503567,S,Roma, FORNACI D.C.B. - PIERINO BRANELLA S.P.A.,23,media,over20y
3771365,12.46937299,41.86472899,U,Roma, LUISA SPAGNOLI S.P.A.,14,grande,10y-20y
160154,12.513003,41.814844,U,Roma, HONDA ITALIA INDUSTRIALE - S.P.A.,30,grande,over20y
295191,12.4799694,41.90389516,U,Roma,BALDININI BALDININI - S.R.L.,15,grande,over20y
281201,12.22127484,41.76638637,U,Roma, BRACCIALINI S.P.A.,15,media,over20y
12167,12.47094597,41.90728077,U,Roma, AKZO NOBEL COATINGS SPA,20,grande,over20y
857270,12.48176645,41.90665659,U,Roma, VICINI S.P.A.,15,media,over20y
202222,12.60352797,41.93349904,U,Roma, THALES ALENIA SPACE ITALIA S.P.A.,30,grande,over20y
195806,12.54836772,41.83868275,S,Roma, H.S. - HOSPITAL SERVICE S.P.A.,32,media,over20y
539037,12.47085181,41.90885242,U,Roma, TELPRESS ITALIA S.R.L.,26,media,over20y
247563,12.53156824,41.94375208,S,Roma, UNION PRINTING S.P.A.,18,media,over20y
66053,12.603023,41.92759,U,Roma, CARL ZEISS VISION ITALIA S.P.A.,32,grande,over20y
2628532,12.48754428,41.83639444,U,Roma, ZUCCHETTI AXESS S.P.A.,26,media,10y-20y
610626,12.58273238,42.1349694,U,Roma, BARBIERI S.R.L.,32,media,over20y
74879,12.48031725,42.02019869,U,Roma, SACCI - SOCIETA PER AZIONI CENTRALE CEMENTERIE ITALIANE,23,grande,over20y
82321,12.40981122,41.88956395,U,Roma, TOTALERG S.P.A.,19,grande,over20y
630408,12.91536495,41.77607604,U,Roma, BOTTEGA VERDE - S.R.L.,20,grande,over20y
553098,12.54815932,41.84627029,S,Roma, I.L.C.O. S.R.L. INDUSTRIA LAVORAZIONI CARNI OVINE,10,media,over20y
606217,12.51440902,41.88127937,S,Roma, ALLESTIGRAF 2001 S.R.L.,18,media,over20y
1343823,12.49189084,41.91034074,U,Roma, PIAGGIO & C. S.P.A.,30,grande,over20y
1340295,12.47908242,41.89140984,U,Roma, FCA ITALY S.P.A.  IN FORMA ESTESA FIAT CHRYSLER AUTOMOBILES ITALY S.P.A.  E IN FORMA ABBREVIATA FIAT GROUP AUTOMOBILES S.P.A. E FIAT AUTO S.P.A.,29,grande,10y-20y
1168635,12.85438875,41.57386875,S,Roma, HYDRO ALUMINIUM SLIM S.P.A.,24,grande,over20y
1222327,12.49251908,41.9047952,U,Roma, AGUSTAWESTLAND S.P.A.,30,grande,10y-20y
100952,12.59546259,41.69205742,U,Roma, ABB S.P.A.,27,grande,over20y
612519,12.56681938,41.85443942,U,Roma, GROTTO S.P.A.,14,media,over20y
68374,12.518165,41.930756,S,Roma, NUOVA O.L.M.E.C. S.R.L.,25,media,over20y
1104049,12.50505154,41.90671936,S,Roma, PIAGGIO AERO INDUSTRIES SOCIETA PER AZIONI,30,grande,10y-20y
498525,12.52552,42.01411,S,Roma, DICOFARM SOCIETA PER AZIONI,21,media,over20y
30327,12.55995805,41.94364786,U,Roma, COLACEM S.P.A.,23,grande,over20y
2166562,12.60382763,41.84741089,U,Roma, F.A.B. -*FABBRICA ARREDAMENTI BAGNO S.R.L.,31,media,over20y
132650,12.52757838,41.68459809,S,Roma, TELESUD - S. R. L.,26,media,over20y
148846,12.60943697,41.929879,U,Roma, CTE INTERNATIONAL S.R.L.,26,media,over20y
2252439,12.53581434,41.95550501,U,Roma, FFI GLOBAL SRL,14,media,10y-20y
167727,12.48766,41.8404,S,Roma, BRISTOL-MYERS SQUIBB S.R.L.,21,grande,over20y
92120,12.33752,42.31522,U,Roma, SOL S.P.A.,20,grande,over20y
86628,12.515043,41.688566,U,Roma, FAAC - S.P.A.,27,grande,over20y
86211,12.56276169,41.85665686,U,Roma, GOLDEN LADY COMPANY SOCIETA PER AZIONI,14,grande,over20y
600390,12.22127484,41.76638637,U,Roma, FATTORIE GAROFALO - SOCIETA COOPERATIVA AGRICOLA,10,media,over20y
2182547,12.44153183,41.92366026,S,Roma, CONFEZIONI TEANO S.R.L.,14,media,over20y
1159521,12.483283,41.879459,S,Roma,MANIFATTURA ITALIANA DIVANI MANIFATTURA ITALIANA DIVANI S.P.A. SOCIETA IN LIQUIDAZIONE,31,media,10y-20y
1179548,12.572079,41.851021,U,Roma, AGILENT TECHNOLOGIES ITALIA S.P.A.,26,grande,10y-20y
9764165,13.00682,41.73649,U,Roma, MEC ITALIA ENGINEERING SAS DI BOFFELLI FAUSTO & C.,25,media,5y-10y
779591,12.48542,41.68923,U,Roma, ESTRUSIONE TECNOLOGIE AVANZATE - SOCIETA PER AZIONI IN SIGLA E.T.A. SPA,24,media,over20y
219599,12.6141936,41.93580293,S,Roma, BISCOTTI P. GENTILINI S.R.L.,10,media,over20y
3331506,12.50987839,41.68299674,S,Roma, IDI FARMACEUTICI S.R.L.,21,media,10y-20y
1571568,12.5385,41.9759,U,Roma, MIRIADE S.P.A.,15,media,10y-20y
361678856,12.46411568,41.8323116,U,Roma, TWIN SET - SIMONA BARBIERI S.P.A.,14,grande,2y-5y
467328,12.59905899,41.51099412,U,Roma, ALPLA ITALIA S.R.L.,22,grande,over20y
857270,12.4804177,41.90720748,U,Roma, VICINI S.P.A.,15,media,over20y
454941,12.63668924,41.59911403,U,Roma, MANINI PREFABBRICATI S.P.A,23,media,over20y
562399,12.47906842,41.90369773,U,Roma, PASQUALE BRUNI S.P.A.,32,media,over20y
